event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
275,87,accuracy,0.8999999985098839,0.10000000149011612,0.11769693333333334,17654540.0,793514.0,-0.3346909210430813,6415.1024,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.066327941781, ""learning_rate"": 0.000332083003, ""new_fc_1"": 23, ""new_fc_10"": 23, ""new_fc_2"": 19, ""new_fc_3"": 31, ""new_fc_4"": 25, ""new_fc_5"": 25, ""new_fc_6"": 11, ""new_fc_7"": 32, ""new_fc_8"": 13, ""new_fc_9"": 32, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
276,87,flops,,,0.04262776,6394164.0,106110.0,,6416.2087,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.049095372883, ""learning_rate"": 0.000334468467, ""new_fc_1"": 29, ""new_fc_10"": 26, ""new_fc_2"": 26, ""new_fc_3"": 31, ""new_fc_4"": 26, ""new_fc_5"": 11, ""new_fc_6"": 24, ""new_fc_7"": 15, ""new_fc_8"": 29, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
277,88,accuracy,0.8999999985098839,0.10000000149011612,0.6461755466666667,96926332.0,1674122.0,-0.17614733704308128,7161.691,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.224401492843, ""learning_rate"": 0.000448414006, ""new_fc_1"": 31, ""new_fc_10"": 14, ""new_fc_2"": 14, ""new_fc_3"": 11, ""new_fc_4"": 12, ""new_fc_5"": 24, ""new_fc_6"": 26, ""new_fc_7"": 14, ""new_fc_8"": 15, ""new_fc_9"": 3, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
278,88,flops,,,1.5547656266666667,233214844.0,20583818.0,,7163.6636,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.199542453158, ""learning_rate"": 0.00015542285, ""new_fc_1"": 31, ""new_fc_10"": 28, ""new_fc_2"": 9, ""new_fc_3"": 30, ""new_fc_4"": 2, ""new_fc_5"": 20, ""new_fc_6"": 0, ""new_fc_7"": 2, ""new_fc_8"": 31, ""new_fc_9"": 4, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
279,89,accuracy,0.5146999955177307,0.4853000044822693,0.9069169866666666,136037548.0,4238570.0,-0.3676349071375885,8089.8403,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.339663657624, ""learning_rate"": 0.000728784376, ""new_fc_1"": 29, ""new_fc_10"": 19, ""new_fc_2"": 14, ""new_fc_3"": 0, ""new_fc_4"": 18, ""new_fc_5"": 31, ""new_fc_6"": 25, ""new_fc_7"": 19, ""new_fc_8"": 11, ""new_fc_9"": 5, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 7}"
280,89,flops,,,1.5197966666666667,227969500.0,2577354.0,,8091.3802,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.350838396414, ""learning_rate"": 0.000288307621, ""new_fc_1"": 5, ""new_fc_10"": 22, ""new_fc_2"": 24, ""new_fc_3"": 5, ""new_fc_4"": 2, ""new_fc_5"": 2, ""new_fc_6"": 22, ""new_fc_7"": 26, ""new_fc_8"": 12, ""new_fc_9"": 15, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
281,90,accuracy,0.5715999901294708,0.4284000098705292,0.02590048,3885072.0,56390.0,-0.5921098629093704,10156.9075,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.19237170866, ""learning_rate"": 0.000711651016, ""new_fc_1"": 11, ""new_fc_10"": 6, ""new_fc_2"": 32, ""new_fc_3"": 0, ""new_fc_4"": 16, ""new_fc_5"": 17, ""new_fc_6"": 8, ""new_fc_7"": 18, ""new_fc_8"": 26, ""new_fc_9"": 23, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
282,90,flops,,,0.10335042666666666,15502564.0,273898.0,,10158.2261,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.447105821721, ""learning_rate"": 0.000835186552, ""new_fc_1"": 22, ""new_fc_10"": 10, ""new_fc_2"": 11, ""new_fc_3"": 7, ""new_fc_4"": 1, ""new_fc_5"": 23, ""new_fc_6"": 21, ""new_fc_7"": 2, ""new_fc_8"": 9, ""new_fc_9"": 19, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
283,90,flops,,,0.04531864,6797796.0,94554.0,,10159.4832,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.110303688619, ""learning_rate"": 0.000814075563, ""new_fc_1"": 32, ""new_fc_10"": 29, ""new_fc_2"": 12, ""new_fc_3"": 31, ""new_fc_4"": 10, ""new_fc_5"": 4, ""new_fc_6"": 9, ""new_fc_7"": 5, ""new_fc_8"": 9, ""new_fc_9"": 5, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
284,90,flops,,,0.14694338666666668,22041508.0,591418.0,,10160.7299,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.343815594547, ""learning_rate"": 0.00014814811, ""new_fc_1"": 23, ""new_fc_10"": 3, ""new_fc_2"": 22, ""new_fc_3"": 32, ""new_fc_4"": 11, ""new_fc_5"": 19, ""new_fc_6"": 23, ""new_fc_7"": 24, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 4}"
285,91,accuracy,0.8999999985098839,0.10000000149011612,0.0291244,4368660.0,69234.0,-0.3612626810430813,10485.5629,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.338032837821, ""learning_rate"": 0.000310364093, ""new_fc_1"": 8, ""new_fc_10"": 6, ""new_fc_2"": 24, ""new_fc_3"": 1, ""new_fc_4"": 23, ""new_fc_5"": 1, ""new_fc_6"": 2, ""new_fc_7"": 8, ""new_fc_8"": 29, ""new_fc_9"": 24, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
286,92,accuracy,0.8999999985098839,0.10000000149011612,0.33076770666666666,49615156.0,222962.0,-0.2707696890430813,10751.3772,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.067326125783, ""learning_rate"": 0.000980004627, ""new_fc_1"": 2, ""new_fc_10"": 2, ""new_fc_2"": 16, ""new_fc_3"": 13, ""new_fc_4"": 11, ""new_fc_5"": 24, ""new_fc_6"": 25, ""new_fc_7"": 4, ""new_fc_8"": 0, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 8}"
287,92,flops,,,0.23593602666666666,35390404.0,242426.0,,10752.632,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.36231649069, ""learning_rate"": 0.000600493515, ""new_fc_1"": 5, ""new_fc_10"": 15, ""new_fc_2"": 10, ""new_fc_3"": 25, ""new_fc_4"": 7, ""new_fc_5"": 32, ""new_fc_6"": 3, ""new_fc_7"": 26, ""new_fc_8"": 25, ""new_fc_9"": 1, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 5}"
288,93,accuracy,10000000000.0,,3.126805093333333,469020764.0,4682538.0,10000000000.0,10753.8905,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.385042535534, ""learning_rate"": 0.000282274324, ""new_fc_1"": 4, ""new_fc_10"": 26, ""new_fc_2"": 27, ""new_fc_3"": 9, ""new_fc_4"": 3, ""new_fc_5"": 32, ""new_fc_6"": 29, ""new_fc_7"": 19, ""new_fc_8"": 14, ""new_fc_9"": 22, ""num_neurons"": 32, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 4}"
289,94,accuracy,0.5864000022411346,0.41359999775886536,0.011344186666666667,1701628.0,141982.0,-0.5861167424312057,11799.0582,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.463481819418, ""learning_rate"": 0.000831678362, ""new_fc_1"": 31, ""new_fc_10"": 15, ""new_fc_2"": 26, ""new_fc_3"": 20, ""new_fc_4"": 29, ""new_fc_5"": 10, ""new_fc_6"": 18, ""new_fc_7"": 9, ""new_fc_8"": 11, ""new_fc_9"": 3, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
290,95,accuracy,10000000000.0,,4.096796773333334,614519516.0,4765354.0,10000000000.0,11801.2794,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.254912206175, ""learning_rate"": 0.000176999827, ""new_fc_1"": 3, ""new_fc_10"": 15, ""new_fc_2"": 16, ""new_fc_3"": 25, ""new_fc_4"": 7, ""new_fc_5"": 14, ""new_fc_6"": 26, ""new_fc_7"": 18, ""new_fc_8"": 29, ""new_fc_9"": 16, ""num_neurons"": 32, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
291,95,flops,,,0.09331266666666667,13996900.0,201842.0,,11802.6626,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.326100484622, ""learning_rate"": 0.00028744064, ""new_fc_1"": 12, ""new_fc_10"": 28, ""new_fc_2"": 0, ""new_fc_3"": 24, ""new_fc_4"": 21, ""new_fc_5"": 25, ""new_fc_6"": 14, ""new_fc_7"": 1, ""new_fc_8"": 14, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 1}"
292,96,accuracy,10000000000.0,,3.5000507466666666,525007612.0,10264042.0,10000000000.0,11804.324,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.299977386147, ""learning_rate"": 0.000186372188, ""new_fc_1"": 19, ""new_fc_10"": 14, ""new_fc_2"": 6, ""new_fc_3"": 17, ""new_fc_4"": 9, ""new_fc_5"": 29, ""new_fc_6"": 2, ""new_fc_7"": 0, ""new_fc_8"": 29, ""new_fc_9"": 1, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 7}"
293,96,flops,,,0.07282381333333333,10923572.0,257114.0,,11805.4516,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.344809409027, ""learning_rate"": 0.000671977016, ""new_fc_1"": 3, ""new_fc_10"": 16, ""new_fc_2"": 8, ""new_fc_3"": 14, ""new_fc_4"": 20, ""new_fc_5"": 32, ""new_fc_6"": 16, ""new_fc_7"": 23, ""new_fc_8"": 31, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
294,96,flops,,,0.04085754666666667,6128632.0,87426.0,,11806.6201,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.388639808317, ""learning_rate"": 0.000104250966, ""new_fc_1"": 6, ""new_fc_10"": 31, ""new_fc_2"": 1, ""new_fc_3"": 26, ""new_fc_4"": 3, ""new_fc_5"": 21, ""new_fc_6"": 24, ""new_fc_7"": 17, ""new_fc_8"": 9, ""new_fc_9"": 9, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
295,96,flops,,,0.250634,37595100.0,3639306.0,,11808.0774,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.054371949823, ""learning_rate"": 0.000162230406, ""new_fc_1"": 5, ""new_fc_10"": 23, ""new_fc_2"": 22, ""new_fc_3"": 12, ""new_fc_4"": 22, ""new_fc_5"": 15, ""new_fc_6"": 28, ""new_fc_7"": 31, ""new_fc_8"": 10, ""new_fc_9"": 19, ""num_neurons"": 32, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
296,97,accuracy,0.8999999985098839,0.10000000149011612,0.043266933333333334,6490040.0,268186.0,-0.3570199210430813,12013.0846,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.115443326278, ""learning_rate"": 0.000592155896, ""new_fc_1"": 26, ""new_fc_10"": 10, ""new_fc_2"": 26, ""new_fc_3"": 14, ""new_fc_4"": 26, ""new_fc_5"": 8, ""new_fc_6"": 13, ""new_fc_7"": 11, ""new_fc_8"": 24, ""new_fc_9"": 17, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
297,97,flops,,,0.02082168,3123252.0,100590.0,,12014.3223,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.191803105764, ""learning_rate"": 0.000450296842, ""new_fc_1"": 16, ""new_fc_10"": 32, ""new_fc_2"": 31, ""new_fc_3"": 23, ""new_fc_4"": 17, ""new_fc_5"": 18, ""new_fc_6"": 0, ""new_fc_7"": 0, ""new_fc_8"": 22, ""new_fc_9"": 11, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
298,98,accuracy,0.8999999985098839,0.10000000149011612,0.3885243466666667,58278652.0,4552490.0,-0.25344269704308126,12459.5383,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.403677837571, ""learning_rate"": 0.000336611513, ""new_fc_1"": 16, ""new_fc_10"": 21, ""new_fc_2"": 22, ""new_fc_3"": 5, ""new_fc_4"": 4, ""new_fc_5"": 17, ""new_fc_6"": 12, ""new_fc_7"": 29, ""new_fc_8"": 10, ""new_fc_9"": 30, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
299,98,flops,,,0.064102,9615300.0,172254.0,,12460.7865,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.473265373919, ""learning_rate"": 0.000794501072, ""new_fc_1"": 25, ""new_fc_10"": 16, ""new_fc_2"": 27, ""new_fc_3"": 3, ""new_fc_4"": 11, ""new_fc_5"": 27, ""new_fc_6"": 7, ""new_fc_7"": 11, ""new_fc_8"": 0, ""new_fc_9"": 27, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 5}"
300,99,accuracy,0.7294999957084656,0.2705000042915344,0.09034845333333333,13552268.0,415946.0,-0.4622454670040741,13565.9426,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.29544536561, ""learning_rate"": 0.000387922618, ""new_fc_1"": 14, ""new_fc_10"": 2, ""new_fc_2"": 21, ""new_fc_3"": 28, ""new_fc_4"": 14, ""new_fc_5"": 20, ""new_fc_6"": 8, ""new_fc_7"": 18, ""new_fc_8"": 25, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
301,99,flops,,,0.061407706666666666,9211156.0,207098.0,,13567.7165,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.411404481543, ""learning_rate"": 0.000266418729, ""new_fc_1"": 25, ""new_fc_10"": 23, ""new_fc_2"": 8, ""new_fc_3"": 4, ""new_fc_4"": 9, ""new_fc_5"": 13, ""new_fc_6"": 14, ""new_fc_7"": 8, ""new_fc_8"": 2, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 7}"
302,99,flops,,,6.532322533333334,979848380.0,48764874.0,,13570.8986,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.264326061074, ""learning_rate"": 0.000741955169, ""new_fc_1"": 23, ""new_fc_10"": 7, ""new_fc_2"": 17, ""new_fc_3"": 25, ""new_fc_4"": 0, ""new_fc_5"": 15, ""new_fc_6"": 19, ""new_fc_7"": 14, ""new_fc_8"": 17, ""new_fc_9"": 29, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
303,99,flops,,,1.6832516,252487740.0,4354506.0,,13572.279,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.035547080396, ""learning_rate"": 0.000260353936, ""new_fc_1"": 7, ""new_fc_10"": 31, ""new_fc_2"": 24, ""new_fc_3"": 17, ""new_fc_4"": 5, ""new_fc_5"": 18, ""new_fc_6"": 16, ""new_fc_7"": 27, ""new_fc_8"": 0, ""new_fc_9"": 3, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 5}"
304,99,flops,,,0.16377938666666667,24566908.0,185610.0,,13573.4354,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.377727614384, ""learning_rate"": 0.00013689669, ""new_fc_1"": 2, ""new_fc_10"": 20, ""new_fc_2"": 23, ""new_fc_3"": 0, ""new_fc_4"": 6, ""new_fc_5"": 8, ""new_fc_6"": 26, ""new_fc_7"": 27, ""new_fc_8"": 5, ""new_fc_9"": 3, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
305,100,accuracy,0.29919999837875366,0.7008000016212463,0.20619677333333333,30929516.0,391946.0,-0.7287009691348725,13778.9354,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.094398266554, ""learning_rate"": 0.000407264174, ""new_fc_1"": 16, ""new_fc_10"": 0, ""new_fc_2"": 1, ""new_fc_3"": 25, ""new_fc_4"": 16, ""new_fc_5"": 10, ""new_fc_6"": 1, ""new_fc_7"": 29, ""new_fc_8"": 27, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 4}"
306,100,flops,,,0.008119493333333333,1217924.0,95414.0,,2.0307,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.07721504835, ""learning_rate"": 0.000558242169, ""new_fc_1"": 28, ""new_fc_10"": 1, ""new_fc_2"": 14, ""new_fc_3"": 30, ""new_fc_4"": 15, ""new_fc_5"": 9, ""new_fc_6"": 31, ""new_fc_7"": 1, ""new_fc_8"": 23, ""new_fc_9"": 22, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
307,100,flops,,,0.6197749066666667,92966236.0,1209818.0,,3.5761,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.288069114607, ""learning_rate"": 0.000624698632, ""new_fc_1"": 4, ""new_fc_10"": 19, ""new_fc_2"": 17, ""new_fc_3"": 10, ""new_fc_4"": 16, ""new_fc_5"": 21, ""new_fc_6"": 19, ""new_fc_7"": 5, ""new_fc_8"": 13, ""new_fc_9"": 22, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
308,100,flops,,,0.06043253333333334,9064880.0,134102.0,,4.8008,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.137196469228, ""learning_rate"": 0.000241603935, ""new_fc_1"": 10, ""new_fc_10"": 19, ""new_fc_2"": 25, ""new_fc_3"": 13, ""new_fc_4"": 15, ""new_fc_5"": 9, ""new_fc_6"": 30, ""new_fc_7"": 30, ""new_fc_8"": 9, ""new_fc_9"": 25, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 7}"
309,101,accuracy,0.4049999713897705,0.5950000286102295,0.032954373333333335,4943156.0,79982.0,-0.7066137080271606,390.2344,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.285415199459, ""learning_rate"": 0.000665597757, ""new_fc_1"": 19, ""new_fc_10"": 29, ""new_fc_2"": 17, ""new_fc_3"": 5, ""new_fc_4"": 23, ""new_fc_5"": 7, ""new_fc_6"": 16, ""new_fc_7"": 4, ""new_fc_8"": 17, ""new_fc_9"": 1, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 3}"
310,101,flops,,,0.10441976,15662964.0,153978.0,,391.4259,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.033741466944, ""learning_rate"": 0.000301937922, ""new_fc_1"": 1, ""new_fc_10"": 29, ""new_fc_2"": 8, ""new_fc_3"": 5, ""new_fc_4"": 27, ""new_fc_5"": 28, ""new_fc_6"": 2, ""new_fc_7"": 15, ""new_fc_8"": 10, ""new_fc_9"": 22, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
311,102,accuracy,10000000000.0,,5.00921128,751381692.0,53679434.0,10000000000.0,395.6689,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.152499318238, ""learning_rate"": 0.000975815991, ""new_fc_1"": 29, ""new_fc_10"": 28, ""new_fc_2"": 23, ""new_fc_3"": 15, ""new_fc_4"": 29, ""new_fc_5"": 23, ""new_fc_6"": 2, ""new_fc_7"": 28, ""new_fc_8"": 11, ""new_fc_9"": 26, ""num_neurons"": 64, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
312,103,accuracy,0.8999999985098839,0.10000000149011612,0.65243496,97865244.0,2143210.0,-0.17426951304308128,1202.756,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.25199124963, ""learning_rate"": 0.000501891537, ""new_fc_1"": 30, ""new_fc_10"": 10, ""new_fc_2"": 10, ""new_fc_3"": 3, ""new_fc_4"": 17, ""new_fc_5"": 28, ""new_fc_6"": 30, ""new_fc_7"": 27, ""new_fc_8"": 26, ""new_fc_9"": 29, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
313,104,accuracy,0.3176000118255615,0.6823999881744385,0.07204488,10806732.0,329334.0,-0.7560665277221069,2368.6963,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.058123199745, ""learning_rate"": 0.000483891319, ""new_fc_1"": 31, ""new_fc_10"": 20, ""new_fc_2"": 31, ""new_fc_3"": 31, ""new_fc_4"": 9, ""new_fc_5"": 32, ""new_fc_6"": 9, ""new_fc_7"": 21, ""new_fc_8"": 22, ""new_fc_9"": 6, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 8}"
314,105,accuracy,10000000000.0,,14.125348666666667,2118802300.0,25415242.0,10000000000.0,2371.8364,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.165351328215, ""learning_rate"": 0.000606650948, ""new_fc_1"": 13, ""new_fc_10"": 5, ""new_fc_2"": 32, ""new_fc_3"": 6, ""new_fc_4"": 18, ""new_fc_5"": 24, ""new_fc_6"": 4, ""new_fc_7"": 9, ""new_fc_8"": 3, ""new_fc_9"": 23, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 5}"
315,105,flops,,,0.29614322666666665,44421484.0,1319834.0,,2373.3439,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.046667542961, ""learning_rate"": 0.000746069385, ""new_fc_1"": 11, ""new_fc_10"": 1, ""new_fc_2"": 15, ""new_fc_3"": 12, ""new_fc_4"": 12, ""new_fc_5"": 14, ""new_fc_6"": 17, ""new_fc_7"": 15, ""new_fc_8"": 4, ""new_fc_9"": 26, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
316,105,flops,,,0.6483007733333334,97245116.0,3449946.0,,2374.9959,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.374410359457, ""learning_rate"": 0.000971336282, ""new_fc_1"": 21, ""new_fc_10"": 16, ""new_fc_2"": 17, ""new_fc_3"": 11, ""new_fc_4"": 26, ""new_fc_5"": 19, ""new_fc_6"": 15, ""new_fc_7"": 14, ""new_fc_8"": 9, ""new_fc_9"": 4, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
317,106,accuracy,0.6107000112533569,0.38929998874664307,0.06624733333333334,9937100.0,854122.0,-0.5526357921226501,4920.796,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.209473083854, ""learning_rate"": 0.000688454551, ""new_fc_1"": 15, ""new_fc_10"": 24, ""new_fc_2"": 16, ""new_fc_3"": 3, ""new_fc_4"": 3, ""new_fc_5"": 24, ""new_fc_6"": 32, ""new_fc_7"": 13, ""new_fc_8"": 23, ""new_fc_9"": 10, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 1}"
